word,sentence,index,label
person,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",5,0
starts,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",6,0
taking,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",7,0
crack,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",10,0
cocaine,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",13,0
persons,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",16,0
body,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",17,0
physically,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",19,0
need,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",20,0
keep,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",22,0
taking,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",23,0
drug,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",25,0
discontinue,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",28,0
use,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",29,0
cause,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",31,0
become,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",34,0
sick,"This means that if a person starts taking heroin , crack , or cocaine , that persons body will physically need to keep taking the drug , to discontinue use may cause them to become sick .",35,0
labels,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",13,0.052631579
censored,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",7,0.105263158
artists,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",1,0
have,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",2,0
had,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",3,0
albums,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",4,0
altered,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",5,0
way,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",10,0
are,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",16,0
released,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",17,0
songs,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",18,0
being,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",19,0
edited,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",20,0
artwork,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",22,0
titles,"Many artists have had albums altered or censored in some way by the labels before they are released songs being edited , artwork or titles being changed , etc. .",24,0
